,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,
